"interfaceId","interfaceOrder001","interfaceOrder002","setId","setOrder001","setOrder002","phaseId","trialId","command__t","command__x","command__y","command__w","command__h","command__p","command__n","sameParent","time","correct"
"0","0","1","0","0","1","1","42","Bold text","7","125","28","20","0","0","True","1611","True"
"0","0","1","0","0","1","1","43","Change bottom margin","350","95","45","20","1","2","False","2575","True"
"0","0","1","0","0","1","1","44","Change cell shading","1002","95","45","30","3","0","False","6883","True"
"0","0","1","0","0","1","1","45","Bold text","7","125","28","20","0","0","False","5942","True"
"0","0","1","0","0","1","1","46","Justify text","407","125","28","20","0","2","True","4129","True"
"0","0","1","0","0","1","1","47","Insert picture","1140","95","50","55","0","4","True","4324","True"
"0","0","1","0","0","1","1","48","Change orientation","7","92","60","58","1","0","False","5617","True"
"0","0","1","0","0","1","1","49","Justify text","407","125","28","20","0","2","False","3578","True"
"0","0","1","0","0","1","1","50","Insert picture","1140","95","50","55","0","4","True","4268","True"
"0","0","1","0","0","1","1","51","Change bottom margin","350","95","45","20","1","2","False","9452","True"
"0","0","1","0","0","1","1","52","Bold text","7","125","28","20","0","0","False","2459","True"
"0","0","1","0","0","1","1","53","Change cell shading","1002","95","45","30","3","0","False","4336","True"
"0","0","1","0","0","1","1","54","Change orientation","7","92","60","58","1","0","False","3665","True"
"0","0","1","0","0","1","1","55","Change cell shading","1002","95","45","30","3","0","False","4715","True"
"0","0","1","0","0","1","1","56","Bold text","7","125","28","20","0","0","False","2376","True"
"0","0","1","0","0","1","1","57","Insert picture","1140","95","50","55","0","4","True","6347","True"
"0","0","1","0","0","1","1","58","Change bottom margin","350","95","45","20","1","2","False","2505","True"
"0","0","1","0","0","1","1","59","Justify text","407","125","28","20","0","2","False","3394","True"
"0","0","1","0","0","1","1","60","Change orientation","7","92","60","58","1","0","False","2624","True"
"0","0","1","0","0","1","1","61","Change cell shading","1002","95","45","30","3","0","False","2624","True"
"0","0","1","0","0","1","1","62","Change bottom margin","350","95","45","20","1","2","False","5427","True"
"0","0","1","0","0","1","1","63","Bold text","7","125","28","20","0","0","False","2608","True"
"0","0","1","0","0","1","1","64","Justify text","407","125","28","20","0","2","True","1992","True"
"0","0","1","0","0","1","1","65","Change orientation","7","92","60","58","1","0","False","7683","True"
"0","0","1","0","0","1","1","66","Insert picture","1140","95","50","55","0","4","False","7610","True"
"0","0","1","0","0","1","1","67","Insert picture","1140","95","50","55","0","4","True","2443","True"
"0","0","1","0","0","1","1","68","Justify text","407","125","28","20","0","2","True","1800","True"
"0","0","1","0","0","1","1","69","Change bottom margin","350","95","45","20","1","2","False","3714","True"
"0","0","1","0","0","1","1","70","Change cell shading","1002","95","45","30","3","0","False","3907","True"
"0","0","1","0","0","1","1","71","Bold text","7","125","28","20","0","0","False","2942","True"
"0","0","1","0","0","1","1","72","Change orientation","7","92","60","58","1","0","False","2129","True"
"0","0","1","0","0","1","1","73","Change bottom margin","350","95","45","20","1","2","True","1827","True"
"0","0","1","0","0","1","1","74","Bold text","7","125","28","20","0","0","False","3179","True"
"0","0","1","0","0","1","1","75","Justify text","407","125","28","20","0","2","True","1610","True"
"0","0","1","0","0","1","1","76","Insert picture","1140","95","50","55","0","4","True","3710","True"
"0","0","1","0","0","1","1","77","Change cell shading","1002","95","45","30","3","0","False","4650","True"
"0","0","1","0","0","1","1","78","Change orientation","7","92","60","58","1","0","False","4300","True"
"0","0","1","0","0","1","1","79","Change bottom margin","350","95","45","20","1","2","True","2245","True"
"0","0","1","0","0","1","1","80","Insert picture","1140","95","50","55","0","4","False","7070","True"
"0","0","1","0","0","1","1","81","Change orientation","7","92","60","58","1","0","False","4348","True"
"0","0","1","0","0","1","1","82","Change cell shading","1002","95","45","30","3","0","False","3832","True"
"0","0","1","0","0","1","1","83","Justify text","407","125","28","20","0","2","False","2760","True"
"0","0","1","0","0","1","1","84","Bold text","7","125","28","20","0","0","True","1596","True"
"0","0","1","0","0","1","1","85","Insert picture","1140","95","50","55","0","4","True","2949","True"
"0","0","1","0","0","1","1","86","Change cell shading","1002","95","45","30","3","0","False","6908","True"
"0","0","1","0","0","1","1","87","Change bottom margin","350","95","45","20","1","2","False","4001","True"
"0","0","1","0","0","1","1","88","Bold text","7","125","28","20","0","0","False","2637","True"
"0","0","1","0","0","1","1","89","Justify text","407","125","28","20","0","2","True","4673","False"
"0","0","1","0","0","1","1","90","Change orientation","7","92","60","58","1","0","False","2003","True"
"1","0","1","1","0","1","0","1","Italicize text","35","125","28","20","0","1","False","2977","True"
"1","0","1","1","0","1","0","2","Center text","351","125","28","20","0","3","True","2437","True"
"1","0","1","1","0","1","0","3","Insert text box","1040","95","50","55","0","5","True","2183","True"
"1","0","1","1","0","1","0","4","Change size","67","192","55","58","1","1","False","1925","True"
"1","0","1","1","0","1","0","5","Change cell lines","1002","420","45","30","3","1","False","4229","True"
"1","0","1","1","0","1","0","6","Change left margin","255","225","45","20","1","3","False","6916","True"
"1","0","1","1","0","1","0","7","Italicize text","35","125","28","20","0","1","False","2257","True"
"1","0","1","1","0","1","0","8","Change cell lines","1002","420","45","30","3","1","False","1935","True"
"1","0","1","1","0","1","0","9","Change size","67","192","55","58","1","1","False","3841","True"
"1","0","1","1","0","1","0","10","Center text","351","125","28","20","0","3","False","2384","True"
"1","0","1","1","0","1","0","11","Insert text box","1040","95","50","55","0","5","True","1759","True"
"1","0","1","1","0","1","0","12","Change left margin","255","225","45","20","1","3","False","3800","True"
"1","0","1","1","0","1","0","13","Change left margin","255","225","45","20","1","3","True","1926","True"
"1","0","1","1","0","1","0","14","Change cell lines","1002","420","45","30","3","1","False","2024","True"
"1","0","1","1","0","1","0","15","Change size","67","192","55","58","1","1","False","2218","True"
"1","0","1","1","0","1","0","16","Insert text box","1040","95","50","55","0","5","False","11919","False"
"1","0","1","1","0","1","0","17","Italicize text","35","125","28","20","0","1","True","1689","True"
"1","0","1","1","0","1","0","18","Center text","351","125","28","20","0","3","True","2390","True"
"1","0","1","1","0","1","0","19","Change size","67","192","55","58","1","1","False","1636","True"
"1","0","1","1","0","1","0","20","Insert text box","1040","95","50","55","0","5","False","1526","True"
"1","0","1","1","0","1","0","21","Italicize text","35","125","28","20","0","1","True","1564","True"
"1","0","1","1","0","1","0","22","Change left margin","255","225","45","20","1","3","False","2172","True"
"1","0","1","1","0","1","0","23","Center text","351","125","28","20","0","3","False","2380","True"
"1","0","1","1","0","1","0","24","Change cell lines","1002","420","45","30","3","1","False","4769","True"
"1","0","1","1","0","1","0","25","Insert text box","1040","95","50","55","0","5","False","1365","True"
"1","0","1","1","0","1","0","26","Change left margin","255","225","45","20","1","3","False","2157","True"
"1","0","1","1","0","1","0","27","Change size","67","192","55","58","1","1","True","1815","True"
"1","0","1","1","0","1","0","28","Italicize text","35","125","28","20","0","1","False","2209","True"
"1","0","1","1","0","1","0","29","Change cell lines","1002","420","45","30","3","1","False","2172","True"
"1","0","1","1","0","1","0","30","Center text","351","125","28","20","0","3","False","2140","True"
"1","0","1","1","0","1","1","1","Insert text box","1040","95","50","55","0","5","False","1508","True"
"1","0","1","1","0","1","1","2","Center text","351","125","28","20","0","3","True","1954","True"
"1","0","1","1","0","1","1","3","Change cell lines","1002","420","45","30","3","1","False","2099","True"
"1","0","1","1","0","1","1","4","Change left margin","255","225","45","20","1","3","False","2396","True"
"1","0","1","1","0","1","1","5","Change size","67","192","55","58","1","1","True","3129","True"
"1","0","1","1","0","1","1","6","Italicize text","35","125","28","20","0","1","False","1719","True"
"1","0","1","1","0","1","1","7","Change size","67","192","55","58","1","1","False","1648","True"
"1","0","1","1","0","1","1","8","Insert text box","1040","95","50","55","0","5","False","1576","True"
"1","0","1","1","0","1","1","9","Center text","351","125","28","20","0","3","True","1986","True"
"1","0","1","1","0","1","1","10","Italicize text","35","125","28","20","0","1","True","1348","True"
"1","0","1","1","0","1","1","11","Change left margin","255","225","45","20","1","3","False","2476","True"
"1","0","1","1","0","1","1","12","Change cell lines","1002","420","45","30","3","1","False","1713","True"
"1","0","1","1","0","1","1","13","Change cell lines","1002","420","45","30","3","1","True","1594","True"
"1","0","1","1","0","1","1","14","Insert text box","1040","95","50","55","0","5","False","1824","True"
"1","0","1","1","0","1","1","15","Center text","351","125","28","20","0","3","True","2227","True"
"1","0","1","1","0","1","1","16","Change left margin","255","225","45","20","1","3","False","3088","True"
"1","0","1","1","0","1","1","17","Change size","67","192","55","58","1","1","True","1321","True"
"1","0","1","1","0","1","1","18","Italicize text","35","125","28","20","0","1","False","4209","True"
"1","0","1","1","0","1","1","19","Change size","67","192","55","58","1","1","False","1344","True"
"1","0","1","1","0","1","1","20","Center text","351","125","28","20","0","3","False","1801","True"
"1","0","1","1","0","1","1","21","Change left margin","255","225","45","20","1","3","False","1954","True"
"1","0","1","1","0","1","1","22","Insert text box","1040","95","50","55","0","5","False","2354","True"
"1","0","1","1","0","1","1","23","Italicize text","35","125","28","20","0","1","True","2274","True"
"1","0","1","1","0","1","1","24","Change cell lines","1002","420","45","30","3","1","False","3242","True"
"1","0","1","1","0","1","1","25","Italicize text","35","125","28","20","0","1","False","1226","True"
