"interfaceId","interfaceOrder001","interfaceOrder002","setId","setOrder001","setOrder002","phaseId","trialId","command__t","command__x","command__y","command__w","command__h","command__p","command__n","sameParent","time","correct"
"0","0","1","0","0","1","1","5","Change orientation","7","92","60","58","1","0","True","1417","True"
"0","0","1","0","0","1","1","6","Insert picture","1140","95","50","55","0","4","False","2812","True"
"0","0","1","0","0","1","1","7","Change orientation","7","92","60","58","1","0","False","2567","True"
"0","0","1","0","0","1","1","8","Insert picture","1140","95","50","55","0","4","False","2798","True"
"0","0","1","0","0","1","1","9","Change bottom margin","350","95","45","20","1","2","False","2604","True"
"0","0","1","0","0","1","1","10","Bold text","7","125","28","20","0","0","False","2838","True"
"0","0","1","0","0","1","1","11","Change cell shading","1002","95","45","30","3","0","False","4016","False"
"0","0","1","0","0","1","1","12","Justify text","407","125","28","20","0","2","False","2062","True"
"0","0","1","0","0","1","1","13","Justify text","407","125","28","20","0","2","True","1838","True"
"0","0","1","0","0","1","1","14","Change orientation","7","92","60","58","1","0","False","6722","True"
"0","0","1","0","0","1","1","15","Bold text","7","125","28","20","0","0","False","2419","True"
"0","0","1","0","0","1","1","16","Change bottom margin","350","95","45","20","1","2","False","4206","False"
"0","0","1","0","0","1","1","17","Insert picture","1140","95","50","55","0","4","False","2959","True"
"0","0","1","0","0","1","1","18","Change cell shading","1002","95","45","30","3","0","False","5698","False"
"0","0","1","0","0","1","1","19","Change orientation","7","92","60","58","1","0","False","2577","False"
"0","0","1","0","0","1","1","20","Change cell shading","1002","95","45","30","3","0","False","3940","True"
"0","0","1","0","0","1","1","21","Justify text","407","125","28","20","0","2","False","3412","True"
"0","0","1","0","0","1","1","22","Insert picture","1140","95","50","55","0","4","True","2660","True"
"0","0","1","0","0","1","1","23","Change bottom margin","350","95","45","20","1","2","False","3920","False"
"0","0","1","0","0","1","1","24","Bold text","7","125","28","20","0","0","False","2344","True"
"0","0","1","0","0","1","1","25","Change bottom margin","350","95","45","20","1","2","False","3050","True"
"0","0","1","0","0","1","1","26","Change orientation","7","92","60","58","1","0","True","3666","True"
"0","0","1","0","0","1","1","27","Insert picture","1140","95","50","55","0","4","False","3128","True"
"0","0","1","0","0","1","1","28","Change cell shading","1002","95","45","30","3","0","False","4788","False"
"0","0","1","0","0","1","1","29","Bold text","7","125","28","20","0","0","False","1970","True"
"0","0","1","0","0","1","1","30","Justify text","407","125","28","20","0","2","True","1842","True"
"0","0","1","0","0","1","1","31","Change orientation","7","92","60","58","1","0","False","3544","True"
"0","0","1","0","0","1","1","32","Justify text","407","125","28","20","0","2","False","2378","True"
"0","0","1","0","0","1","1","33","Insert picture","1140","95","50","55","0","4","True","1902","True"
"0","0","1","0","0","1","1","34","Bold text","7","125","28","20","0","0","True","1625","True"
"0","0","1","0","0","1","1","35","Change cell shading","1002","95","45","30","3","0","False","8379","False"
"0","0","1","0","0","1","1","36","Change bottom margin","350","95","45","20","1","2","False","2566","True"
"1","0","1","1","0","1","0","1","Insert text box","1040","95","50","55","0","5","False","7256","True"
"1","0","1","1","0","1","0","2","Change size","67","192","55","58","1","1","False","5310","True"
"1","0","1","1","0","1","0","3","Center text","351","125","28","20","0","3","False","1881","True"
"1","0","1","1","0","1","0","4","Change left margin","255","225","45","20","1","3","False","1666","True"
"1","0","1","1","0","1","0","5","Italicize text","35","125","28","20","0","1","False","2410","True"
"1","0","1","1","0","1","0","6","Change cell lines","1002","420","45","30","3","1","False","6130","True"
"1","0","1","1","0","1","0","7","Insert text box","1040","95","50","55","0","5","False","3253","True"
"1","0","1","1","0","1","0","8","Change left margin","255","225","45","20","1","3","False","1569","True"
"1","0","1","1","0","1","0","9","Italicize text","35","125","28","20","0","1","False","1777","True"
"1","0","1","1","0","1","0","10","Change cell lines","1002","420","45","30","3","1","False","1431","True"
"1","0","1","1","0","1","0","11","Change size","67","192","55","58","1","1","False","1479","True"
"1","0","1","1","0","1","0","12","Center text","351","125","28","20","0","3","False","1636","True"
"1","0","1","1","0","1","0","13","Center text","351","125","28","20","0","3","True","2424","False"
"1","0","1","1","0","1","0","14","Insert text box","1040","95","50","55","0","5","True","21970","False"
"1","0","1","1","0","1","0","15","Change left margin","255","225","45","20","1","3","False","3868","True"
"1","0","1","1","0","1","0","16","Italicize text","35","125","28","20","0","1","False","1946","True"
"1","0","1","1","0","1","0","17","Change size","67","192","55","58","1","1","False","1594","True"
"1","0","1","1","0","1","0","18","Change cell lines","1002","420","45","30","3","1","False","2311","False"
"1","0","1","1","0","1","1","1","Change left margin","255","225","45","20","1","3","False","2784","False"
"1","0","1","1","0","1","1","2","Center text","351","125","28","20","0","3","False","1561","True"
"1","0","1","1","0","1","1","3","Insert text box","1040","95","50","55","0","5","True","1902","True"
"1","0","1","1","0","1","1","4","Italicize text","35","125","28","20","0","1","True","2338","True"
"1","0","1","1","0","1","1","5","Change size","67","192","55","58","1","1","False","1232","True"
"1","0","1","1","0","1","1","6","Change cell lines","1002","420","45","30","3","1","False","1608","True"
"1","0","1","1","0","1","1","7","Change cell lines","1002","420","45","30","3","1","True","2342","True"
"1","0","1","1","0","1","1","8","Center text","351","125","28","20","0","3","False","2106","True"
"1","0","1","1","0","1","1","9","Insert text box","1040","95","50","55","0","5","True","2914","True"
"1","0","1","1","0","1","1","10","Change left margin","255","225","45","20","1","3","False","4224","False"
"1","0","1","1","0","1","1","11","Change size","67","192","55","58","1","1","True","6501","True"
"1","0","1","1","0","1","1","12","Italicize text","35","125","28","20","0","1","False","1778","True"
"1","0","1","1","0","1","1","13","Change left margin","255","225","45","20","1","3","False","3012","True"
"1","0","1","1","0","1","1","14","Italicize text","35","125","28","20","0","1","False","1786","True"
"1","0","1","1","0","1","1","15","Center text","351","125","28","20","0","3","True","1861","True"
"1","0","1","1","0","1","1","16","Change size","67","192","55","58","1","1","False","2084","True"
"1","0","1","1","0","1","1","17","Change cell lines","1002","420","45","30","3","1","False","1602","True"
"1","0","1","1","0","1","1","18","Insert text box","1040","95","50","55","0","5","False","1490","True"
"1","0","1","1","0","1","1","19","Insert text box","1040","95","50","55","0","5","True","1578","True"
"1","0","1","1","0","1","1","20","Italicize text","35","125","28","20","0","1","True","2009","True"
"1","0","1","1","0","1","1","21","Change size","67","192","55","58","1","1","False","1592","True"
"1","0","1","1","0","1","1","22","Change cell lines","1002","420","45","30","3","1","False","1733","True"
"1","0","1","1","0","1","1","23","Change left margin","255","225","45","20","1","3","False","1993","True"
"1","0","1","1","0","1","1","24","Center text","351","125","28","20","0","3","False","2832","True"
"1","0","1","1","0","1","1","25","Change cell lines","1002","420","45","30","3","1","False","1566","True"
"1","0","1","1","0","1","1","26","Center text","351","125","28","20","0","3","False","1513","True"
"1","0","1","1","0","1","1","27","Change left margin","255","225","45","20","1","3","False","1662","True"
"1","0","1","1","0","1","1","28","Change size","67","192","55","58","1","1","True","1906","True"
"1","0","1","1","0","1","1","29","Insert text box","1040","95","50","55","0","5","False","1522","True"
"1","0","1","1","0","1","1","30","Italicize text","35","125","28","20","0","1","True","2142","True"
"1","0","1","1","0","1","1","31","Change size","67","192","55","58","1","1","False","1970","True"
"1","0","1","1","0","1","1","32","Italicize text","35","125","28","20","0","1","False","3068","True"
"1","0","1","1","0","1","1","33","Change left margin","255","225","45","20","1","3","False","1642","True"
"1","0","1","1","0","1","1","34","Insert text box","1040","95","50","55","0","5","False","2510","True"
"1","0","1","1","0","1","1","35","Change cell lines","1002","420","45","30","3","1","False","1208","True"
"1","0","1","1","0","1","1","36","Center text","351","125","28","20","0","3","False","1694","True"
