"interfaceId","interfaceOrder001","interfaceOrder002","setId","setOrder001","setOrder002","phaseId","trialId","command__t","command__x","command__y","command__w","command__h","command__p","command__n","sameParent","time","correct"
"1","1","0","0","0","1","0","22","Change bottom margin","350","195","45","20","1","2","False","2877","True"
"1","1","0","0","0","1","0","23","Insert picture","1140","95","50","55","0","4","False","1847","True"
"1","1","0","0","0","1","0","24","Change cell shading","1002","390","45","30","3","0","False","4390","True"
"1","1","0","0","0","1","0","25","Change bottom margin","350","195","45","20","1","2","False","2032","True"
"1","1","0","0","0","1","0","26","Insert picture","1140","95","50","55","0","4","False","1720","True"
"1","1","0","0","0","1","0","27","Change cell shading","1002","390","45","30","3","0","False","1756","True"
"1","1","0","0","0","1","0","28","Change orientation","7","192","60","58","1","0","False","2160","True"
"1","1","0","0","0","1","0","29","Justify text","407","125","28","20","0","2","False","1816","True"
"1","1","0","0","0","1","0","30","Bold text","9","125","28","20","0","0","True","3247","True"
"1","1","0","0","0","1","1","1","Insert picture","1140","95","50","55","0","4","False","1820","True"
"1","1","0","0","0","1","1","2","Change orientation","7","192","60","58","1","0","False","2004","True"
"1","1","0","0","0","1","1","3","Change cell shading","1002","390","45","30","3","0","False","1736","True"
"1","1","0","0","0","1","1","4","Change bottom margin","350","195","45","20","1","2","False","2714","True"
"1","1","0","0","0","1","1","5","Bold text","9","125","28","20","0","0","False","2243","True"
"1","1","0","0","0","1","1","6","Justify text","407","125","28","20","0","2","True","1883","True"
"1","1","0","0","0","1","1","7","Justify text","407","125","28","20","0","2","True","3028","True"
"1","1","0","0","0","1","1","8","Insert picture","1140","95","50","55","0","4","True","1975","True"
"1","1","0","0","0","1","1","9","Change cell shading","1002","390","45","30","3","0","False","2322","True"
"1","1","0","0","0","1","1","10","Bold text","9","125","28","20","0","0","False","1761","True"
"1","1","0","0","0","1","1","11","Change bottom margin","350","195","45","20","1","2","False","2058","True"
"1","1","0","0","0","1","1","12","Change orientation","7","192","60","58","1","0","True","2025","True"
"1","1","0","0","0","1","1","13","Change cell shading","1002","390","45","30","3","0","False","2142","True"
"1","1","0","0","0","1","1","14","Change bottom margin","350","195","45","20","1","2","False","1724","True"
"1","1","0","0","0","1","1","15","Insert picture","1140","95","50","55","0","4","False","2136","True"
"1","1","0","0","0","1","1","16","Change orientation","7","192","60","58","1","0","False","3163","True"
"1","1","0","0","0","1","1","17","Bold text","9","125","28","20","0","0","False","1740","True"
"1","1","0","0","0","1","1","18","Justify text","407","125","28","20","0","2","True","1948","True"
"1","1","0","0","0","1","1","19","Insert picture","1140","95","50","55","0","4","True","2032","True"
"1","1","0","0","0","1","1","20","Change bottom margin","350","195","45","20","1","2","False","4592","True"
"1","1","0","0","0","1","1","21","Change cell shading","1002","390","45","30","3","0","False","1728","True"
"1","1","0","0","0","1","1","22","Justify text","407","125","28","20","0","2","False","1932","True"
"1","1","0","0","0","1","1","23","Bold text","9","125","28","20","0","0","True","1610","True"
"1","1","0","0","0","1","1","24","Change orientation","7","192","60","58","1","0","False","3310","True"
"1","1","0","0","0","1","1","25","Bold text","9","125","28","20","0","0","False","2002","True"
"1","1","0","0","0","1","1","26","Justify text","407","125","28","20","0","2","True","2423","True"
"1","1","0","0","0","1","1","27","Change orientation","7","192","60","58","1","0","False","1687","True"
"1","1","0","0","0","1","1","28","Change cell shading","1002","390","45","30","3","0","False","2119","True"
"1","1","0","0","0","1","1","29","Insert picture","1140","95","50","55","0","4","False","1820","True"
"1","1","0","0","0","1","1","30","Change bottom margin","350","195","45","20","1","2","False","4111","False"
"1","1","0","0","0","1","1","31","Change bottom margin","350","195","45","20","1","2","True","1619","True"
"1","1","0","0","0","1","1","32","Change cell shading","1002","390","45","30","3","0","False","1905","True"
"1","1","0","0","0","1","1","33","Insert picture","1140","95","50","55","0","4","False","1765","True"
"1","1","0","0","0","1","1","34","Bold text","9","125","28","20","0","0","True","1734","True"
"1","1","0","0","0","1","1","35","Change orientation","7","192","60","58","1","0","False","1946","True"
"1","1","0","0","0","1","1","36","Justify text","407","125","28","20","0","2","False","2004","True"
"1","1","0","0","0","1","1","37","Insert picture","1140","95","50","55","0","4","True","3858","True"
"1","1","0","0","0","1","1","38","Bold text","9","125","28","20","0","0","True","1696","True"
"1","1","0","0","0","1","1","39","Change bottom margin","350","195","45","20","1","2","False","2252","True"
"1","1","0","0","0","1","1","40","Justify text","407","125","28","20","0","2","False","1930","True"
"1","1","0","0","0","1","1","41","Change orientation","7","192","60","58","1","0","False","2366","True"
"1","1","0","0","0","1","1","42","Change cell shading","1002","390","45","30","3","0","False","1538","True"
"1","1","0","0","0","1","1","43","Change bottom margin","350","195","45","20","1","2","False","1876","True"
"1","1","0","0","0","1","1","44","Insert picture","1140","95","50","55","0","4","False","1672","True"
"1","1","0","0","0","1","1","45","Bold text","9","125","28","20","0","0","True","1867","True"
"1","1","0","0","0","1","1","46","Change orientation","7","192","60","58","1","0","False","1972","True"
"1","1","0","0","0","1","1","47","Justify text","407","125","28","20","0","2","False","1792","True"
"1","1","0","0","0","1","1","48","Change cell shading","1002","390","45","30","3","0","False","1848","True"
"1","1","0","0","0","1","1","49","Justify text","407","125","28","20","0","2","False","2099","True"
"1","1","0","0","0","1","1","50","Change bottom margin","350","195","45","20","1","2","False","2045","True"
"1","1","0","0","0","1","1","51","Change cell shading","1002","390","45","30","3","0","False","3668","True"
"1","1","0","0","0","1","1","52","Bold text","9","125","28","20","0","0","False","1665","True"
"1","1","0","0","0","1","1","53","Insert picture","1140","95","50","55","0","4","True","1884","True"
"1","1","0","0","0","1","1","54","Change orientation","7","192","60","58","1","0","False","1664","True"
"1","1","0","0","0","1","1","55","Change orientation","7","192","60","58","1","0","True","1521","True"
"1","1","0","0","0","1","1","56","Change bottom margin","350","195","45","20","1","2","True","3255","True"
"1","1","0","0","0","1","1","57","Insert picture","1140","95","50","55","0","4","False","1844","True"
"1","1","0","0","0","1","1","58","Justify text","407","125","28","20","0","2","True","1712","True"
"1","1","0","0","0","1","1","59","Change cell shading","1002","390","45","30","3","0","False","2044","True"
"1","1","0","0","0","1","1","60","Bold text","9","125","28","20","0","0","False","2742","True"
"1","1","0","0","0","1","1","61","Justify text","407","125","28","20","0","2","True","2592","True"
"1","1","0","0","0","1","1","62","Change cell shading","1002","390","45","30","3","0","False","2048","True"
"1","1","0","0","0","1","1","63","Change bottom margin","350","195","45","20","1","2","False","1952","True"
"1","1","0","0","0","1","1","64","Insert picture","1140","95","50","55","0","4","False","3907","True"
"1","1","0","0","0","1","1","65","Bold text","9","125","28","20","0","0","True","1828","True"
"1","1","0","0","0","1","1","66","Change orientation","7","192","60","58","1","0","False","3976","True"
"1","1","0","0","0","1","1","67","Insert picture","1140","95","50","55","0","4","False","1899","True"
"1","1","0","0","0","1","1","68","Change cell shading","1002","390","45","30","3","0","False","2625","True"
"1","1","0","0","0","1","1","69","Change bottom margin","350","195","45","20","1","2","False","2329","True"
"1","1","0","0","0","1","1","70","Justify text","407","125","28","20","0","2","False","1833","True"
"1","1","0","0","0","1","1","71","Bold text","9","125","28","20","0","0","True","1892","True"
"1","1","0","0","0","1","1","72","Change orientation","7","192","60","58","1","0","False","3083","True"
"1","1","0","0","0","1","1","73","Insert picture","1140","95","50","55","0","4","False","1621","True"
"1","1","0","0","0","1","1","74","Change orientation","7","192","60","58","1","0","False","2626","True"
"1","1","0","0","0","1","1","75","Justify text","407","125","28","20","0","2","False","1782","True"
"1","1","0","0","0","1","1","76","Bold text","9","125","28","20","0","0","True","1942","True"
"1","1","0","0","0","1","1","77","Change cell shading","1002","390","45","30","3","0","False","1658","True"
"1","1","0","0","0","1","1","78","Change bottom margin","350","195","45","20","1","2","False","3328","True"
"1","1","0","0","0","1","1","79","Bold text","9","125","28","20","0","0","False","1482","True"
"1","1","0","0","0","1","1","80","Insert picture","1140","95","50","55","0","4","True","2164","True"
"1","1","0","0","0","1","1","81","Change cell shading","1002","390","45","30","3","0","False","3762","True"
"1","1","0","0","0","1","1","82","Justify text","407","125","28","20","0","2","False","3790","True"
"1","1","0","0","0","1","1","83","Change orientation","7","192","60","58","1","0","False","1640","True"
"1","1","0","0","0","1","1","84","Change bottom margin","350","195","45","20","1","2","True","2076","True"
"1","1","0","0","0","1","1","85","Bold text","9","125","28","20","0","0","False","1980","True"
"1","1","0","0","0","1","1","86","Change orientation","7","192","60","58","1","0","False","1470","True"
"1","1","0","0","0","1","1","87","Insert picture","1140","95","50","55","0","4","False","1602","True"
"1","1","0","0","0","1","1","88","Change bottom margin","350","195","45","20","1","2","False","3486","True"
"1","1","0","0","0","1","1","89","Justify text","407","125","28","20","0","2","False","2012","True"
"1","1","0","0","0","1","1","90","Change cell shading","1002","390","45","30","3","0","False","1772","True"
"0","1","0","1","0","1","0","1","Change cell lines","1002","120","45","30","3","1","False","28444","False"
"0","1","0","1","0","1","0","2","Change left margin","255","125","43","20","1","3","False","15406","True"
"0","1","0","1","0","1","0","3","Center text","351","125","28","20","0","3","False","4622","True"
"0","1","0","1","0","1","0","4","Change size","67","92","55","58","1","1","False","7052","True"
"0","1","0","1","0","1","0","5","Insert text box","1040","95","50","55","0","5","False","6518","True"
"0","1","0","1","0","1","0","6","Italicize text","35","125","28","20","0","1","True","1832","True"
"0","1","0","1","0","1","0","7","Insert text box","1040","95","50","55","0","5","True","1828","True"
"0","1","0","1","0","1","0","8","Center text","351","125","28","20","0","3","True","1908","True"
"0","1","0","1","0","1","0","9","Change size","67","92","55","58","1","1","False","12207","True"
"0","1","0","1","0","1","0","10","Change cell lines","1002","120","45","30","3","1","False","5320","False"
"0","1","0","1","0","1","0","11","Italicize text","35","125","28","20","0","1","False","4415","False"
"0","1","0","1","0","1","0","12","Change left margin","255","125","43","20","1","3","False","4413","True"
"0","1","0","1","0","1","0","13","Insert text box","1040","95","50","55","0","5","False","3565","True"
"0","1","0","1","0","1","0","14","Change cell lines","1002","120","45","30","3","1","False","9430","False"
"0","1","0","1","0","1","0","15","Center text","351","125","28","20","0","3","False","2980","True"
"0","1","0","1","0","1","0","16","Change size","67","92","55","58","1","1","False","3058","True"
"0","1","0","1","0","1","0","17","Change left margin","255","125","43","20","1","3","True","2212","True"
"0","1","0","1","0","1","0","18","Italicize text","35","125","28","20","0","1","False","3122","True"
"0","1","0","1","0","1","0","19","Change size","67","92","55","58","1","1","False","5952","False"
"0","1","0","1","0","1","0","20","Italicize text","35","125","28","20","0","1","False","3002","True"
"0","1","0","1","0","1","0","21","Insert text box","1040","95","50","55","0","5","True","58585","True"
"0","1","0","1","0","1","0","22","Change cell lines","1002","120","45","30","3","1","False","14598","True"
"0","1","0","1","0","1","0","23","Center text","351","125","28","20","0","3","False","3250","True"
"0","1","0","1","0","1","0","24","Change left margin","255","125","43","20","1","3","False","3732","True"
"0","1","0","1","0","1","0","25","Italicize text","35","125","28","20","0","1","False","3322","True"
"0","1","0","1","0","1","0","26","Change cell lines","1002","120","45","30","3","1","False","2590","True"
"0","1","0","1","0","1","0","27","Change size","67","92","55","58","1","1","False","5870","False"
"0","1","0","1","0","1","0","28","Insert text box","1040","95","50","55","0","5","False","2580","True"
"0","1","0","1","0","1","0","29","Change left margin","255","125","43","20","1","3","False","5814","True"
"0","1","0","1","0","1","0","30","Center text","351","125","28","20","0","3","False","2334","True"
"0","1","0","1","0","1","1","1","Change size","67","92","55","58","1","1","False","4158","True"
"0","1","0","1","0","1","1","2","Insert text box","1040","95","50","55","0","5","False","3174","True"
"0","1","0","1","0","1","1","3","Center text","351","125","28","20","0","3","True","1692","True"
"0","1","0","1","0","1","1","4","Change left margin","255","125","43","20","1","3","False","3196","True"
"0","1","0","1","0","1","1","5","Italicize text","35","125","28","20","0","1","False","3601","True"
"0","1","0","1","0","1","1","6","Change cell lines","1002","120","45","30","3","1","False","3676","True"
"0","1","0","1","0","1","1","7","Change left margin","255","125","43","20","1","3","False","3813","True"
"0","1","0","1","0","1","1","8","Insert text box","1040","95","50","55","0","5","False","4380","True"
"0","1","0","1","0","1","1","9","Change cell lines","1002","120","45","30","3","1","False","2780","True"
"0","1","0","1","0","1","1","10","Italicize text","35","125","28","20","0","1","False","3015","True"
"0","1","0","1","0","1","1","11","Center text","351","125","28","20","0","3","True","1500","True"
"0","1","0","1","0","1","1","12","Change size","67","92","55","58","1","1","False","2938","True"
"0","1","0","1","0","1","1","13","Change cell lines","1002","120","45","30","3","1","False","3002","True"
"0","1","0","1","0","1","1","14","Change size","67","92","55","58","1","1","False","3756","True"
"0","1","0","1","0","1","1","15","Center text","351","125","28","20","0","3","False","2626","True"
"0","1","0","1","0","1","1","16","Italicize text","35","125","28","20","0","1","True","2096","True"
"0","1","0","1","0","1","1","17","Change left margin","255","125","43","20","1","3","False","3908","True"
"0","1","0","1","0","1","1","18","Insert text box","1040","95","50","55","0","5","False","3137","True"
"0","1","0","1","0","1","1","19","Change left margin","255","125","43","20","1","3","False","3437","True"
"0","1","0","1","0","1","1","20","Change cell lines","1002","120","45","30","3","1","False","2640","True"
"0","1","0","1","0","1","1","21","Italicize text","35","125","28","20","0","1","False","2816","True"
"0","1","0","1","0","1","1","22","Change size","67","92","55","58","1","1","False","5748","True"
"0","1","0","1","0","1","1","23","Center text","351","125","28","20","0","3","False","2624","True"
"0","1","0","1","0","1","1","24","Insert text box","1040","95","50","55","0","5","True","2208","True"
"0","1","0","1","0","1","1","25","Center text","351","125","28","20","0","3","True","1474","True"
"0","1","0","1","0","1","1","26","Italicize text","35","125","28","20","0","1","True","1902","True"
"0","1","0","1","0","1","1","27","Change cell lines","1002","120","45","30","3","1","False","2968","True"
"0","1","0","1","0","1","1","28","Insert text box","1040","95","50","55","0","5","False","2536","True"
"0","1","0","1","0","1","1","29","Change left margin","255","125","43","20","1","3","False","2030","True"
"0","1","0","1","0","1","1","30","Change size","67","92","55","58","1","1","True","3208","True"
"0","1","0","1","0","1","1","31","Change left margin","255","125","43","20","1","3","True","2172","True"
"0","1","0","1","0","1","1","32","Insert text box","1040","95","50","55","0","5","False","2692","True"
"0","1","0","1","0","1","1","33","Italicize text","35","125","28","20","0","1","True","1500","True"
"0","1","0","1","0","1","1","34","Center text","351","125","28","20","0","3","True","1372","True"
"0","1","0","1","0","1","1","35","Change size","67","92","55","58","1","1","False","2261","True"
"0","1","0","1","0","1","1","36","Change cell lines","1002","120","45","30","3","1","False","2774","True"
"0","1","0","1","0","1","1","37","Change left margin","255","125","43","20","1","3","False","3922","True"
"0","1","0","1","0","1","1","38","Change size","67","92","55","58","1","1","True","1694","True"
"0","1","0","1","0","1","1","39","Insert text box","1040","95","50","55","0","5","False","2781","True"
"0","1","0","1","0","1","1","40","Center text","351","125","28","20","0","3","True","1734","True"
"0","1","0","1","0","1","1","41","Change cell lines","1002","120","45","30","3","1","False","3253","True"
"0","1","0","1","0","1","1","42","Italicize text","35","125","28","20","0","1","False","2750","True"
"0","1","0","1","0","1","1","43","Change cell lines","1002","120","45","30","3","1","False","2790","True"
"0","1","0","1","0","1","1","44","Change size","67","92","55","58","1","1","False","1851","True"
"0","1","0","1","0","1","1","45","Center text","351","125","28","20","0","3","False","2502","True"
"0","1","0","1","0","1","1","46","Insert text box","1040","95","50","55","0","5","True","1507","True"
"0","1","0","1","0","1","1","47","Change left margin","255","125","43","20","1","3","False","2180","True"
"0","1","0","1","0","1","1","48","Italicize text","35","125","28","20","0","1","False","2446","True"
"0","1","0","1","0","1","1","49","Italicize text","35","125","28","20","0","1","True","1370","True"
"0","1","0","1","0","1","1","50","Change cell lines","1002","120","45","30","3","1","False","2878","True"
"0","1","0","1","0","1","1","51","Center text","351","125","28","20","0","3","False","2686","True"
"0","1","0","1","0","1","1","52","Change size","67","92","55","58","1","1","False","2252","True"
"0","1","0","1","0","1","1","53","Insert text box","1040","95","50","55","0","5","False","2896","True"
"0","1","0","1","0","1","1","54","Change left margin","255","125","43","20","1","3","False","2164","True"
"0","1","0","1","0","1","1","55","Change cell lines","1002","120","45","30","3","1","False","3802","True"
"0","1","0","1","0","1","1","56","Insert text box","1040","95","50","55","0","5","False","2318","True"
"0","1","0","1","0","1","1","57","Center text","351","125","28","20","0","3","True","1524","True"
"0","1","0","1","0","1","1","58","Change left margin","255","125","43","20","1","3","False","2539","True"
"0","1","0","1","0","1","1","59","Change size","67","92","55","58","1","1","True","1201","True"
"0","1","0","1","0","1","1","60","Italicize text","35","125","28","20","0","1","False","2363","True"
"0","1","0","1","0","1","1","61","Change size","67","92","55","58","1","1","False","2256","True"
"0","1","0","1","0","1","1","62","Insert text box","1040","95","50","55","0","5","False","2866","True"
"0","1","0","1","0","1","1","63","Center text","351","125","28","20","0","3","True","1715","True"
"0","1","0","1","0","1","1","64","Change left margin","255","125","43","20","1","3","False","2665","True"
"0","1","0","1","0","1","1","65","Change cell lines","1002","120","45","30","3","1","False","2734","True"
"0","1","0","1","0","1","1","66","Italicize text","35","125","28","20","0","1","False","2582","True"
"0","1","0","1","0","1","1","67","Insert text box","1040","95","50","55","0","5","True","2012","True"
"0","1","0","1","0","1","1","68","Change cell lines","1002","120","45","30","3","1","False","3136","True"
"0","1","0","1","0","1","1","69","Change left margin","255","125","43","20","1","3","False","3056","True"
"0","1","0","1","0","1","1","70","Center text","351","125","28","20","0","3","False","2356","True"
"0","1","0","1","0","1","1","71","Change size","67","92","55","58","1","1","False","2502","True"
"0","1","0","1","0","1","1","72","Italicize text","35","125","28","20","0","1","False","2516","True"
"0","1","0","1","0","1","1","73","Change size","67","92","55","58","1","1","False","2308","True"
"0","1","0","1","0","1","1","74","Italicize text","35","125","28","20","0","1","False","2590","True"
"0","1","0","1","0","1","1","75","Center text","351","125","28","20","0","3","True","1610","True"
"0","1","0","1","0","1","1","76","Change left margin","255","125","43","20","1","3","False","3226","True"
"0","1","0","1","0","1","1","77","Insert text box","1040","95","50","55","0","5","False","2644","True"
"0","1","0","1","0","1","1","78","Change cell lines","1002","120","45","30","3","1","False","4346","False"
"0","1","0","1","0","1","1","79","Insert text box","1040","95","50","55","0","5","False","3113","True"
"0","1","0","1","0","1","1","80","Change size","67","92","55","58","1","1","False","1934","True"
"0","1","0","1","0","1","1","81","Center text","351","125","28","20","0","3","False","2677","True"
"0","1","0","1","0","1","1","82","Change cell lines","1002","120","45","30","3","1","False","3535","True"
"0","1","0","1","0","1","1","83","Change left margin","255","125","43","20","1","3","False","4461","False"
"0","1","0","1","0","1","1","84","Italicize text","35","125","28","20","0","1","False","3023","True"
"0","1","0","1","0","1","1","85","Italicize text","35","125","28","20","0","1","True","1484","True"
"0","1","0","1","0","1","1","86","Change cell lines","1002","120","45","30","3","1","False","2390","True"
"0","1","0","1","0","1","1","87","Insert text box","1040","95","50","55","0","5","False","2374","True"
"0","1","0","1","0","1","1","88","Change size","67","92","55","58","1","1","False","2626","True"
"0","1","0","1","0","1","1","89","Change left margin","255","125","43","20","1","3","True","1644","True"
"0","1","0","1","0","1","1","90","Center text","351","125","28","20","0","3","False","2798","True"
