"interfaceId","interfaceOrder001","interfaceOrder002","setId","setOrder001","setOrder002","phaseId","trialId","command__t","command__x","command__y","command__w","command__h","command__p","command__n","sameParent","time","correct"
"0","0","1","1","1","0","0","1","Change size","67","92","55","58","1","1","False","17440","False"
"0","0","1","1","1","0","0","2","Center text","351","125","28","20","0","3","False","3929","True"
"0","0","1","1","1","0","0","3","Change cell lines","1002","120","45","30","3","1","False","30645","False"
"0","0","1","1","1","0","0","4","Change left margin","255","125","43","20","1","3","False","8553","False"
"0","0","1","1","1","0","0","5","Italicize text","35","125","28","20","0","1","False","4264","False"
"0","0","1","1","1","0","0","6","Insert text box","1040","95","50","55","0","5","True","4784","True"
"0","0","1","1","1","0","0","7","Italicize text","35","125","28","20","0","1","True","4566","False"
"0","0","1","1","1","0","0","8","Change size","67","92","55","58","1","1","False","32081","False"
"0","0","1","1","1","0","0","9","Center text","351","125","28","20","0","3","False","3575","True"
"0","0","1","1","1","0","0","10","Change cell lines","1002","120","45","30","3","1","False","3150","True"
"0","0","1","1","1","0","0","11","Change left margin","255","125","43","20","1","3","False","3325","True"
"0","0","1","1","1","0","0","12","Insert text box","1040","95","50","55","0","5","False","3283","True"
"0","0","1","1","1","0","0","13","Change size","67","92","55","58","1","1","False","5373","True"
"0","0","1","1","1","0","0","14","Center text","351","125","28","20","0","3","False","3260","True"
"0","0","1","1","1","0","0","15","Insert text box","1040","95","50","55","0","5","True","2484","True"
"0","0","1","1","1","0","0","16","Italicize text","35","125","28","20","0","1","True","1594","True"
"0","0","1","1","1","0","0","17","Change left margin","255","125","43","20","1","3","False","3453","True"
"0","0","1","1","1","0","0","18","Change cell lines","1002","120","45","30","3","1","False","4054","True"
"0","0","1","1","1","0","1","1","Insert text box","1040","95","50","55","0","5","False","3878","True"
"0","0","1","1","1","0","1","2","Change size","67","92","55","58","1","1","False","2377","True"
"0","0","1","1","1","0","1","3","Italicize text","35","125","28","20","0","1","False","2282","True"
"0","0","1","1","1","0","1","4","Change left margin","255","125","43","20","1","3","False","2577","True"
"0","0","1","1","1","0","1","5","Change cell lines","1002","120","45","30","3","1","False","3915","True"
"0","0","1","1","1","0","1","6","Center text","351","125","28","20","0","3","False","3044","True"
"0","0","1","1","1","0","1","7","Change cell lines","1002","120","45","30","3","1","False","4193","True"
"0","0","1","1","1","0","1","8","Insert text box","1040","95","50","55","0","5","False","3926","True"
"0","0","1","1","1","0","1","9","Change size","67","92","55","58","1","1","False","5589","False"
"0","0","1","1","1","0","1","10","Change left margin","255","125","43","20","1","3","True","1714","True"
"0","0","1","1","1","0","1","11","Center text","351","125","28","20","0","3","False","2641","True"
"0","0","1","1","1","0","1","12","Italicize text","35","125","28","20","0","1","True","2893","True"
"0","0","1","1","1","0","1","13","Insert text box","1040","95","50","55","0","5","True","2858","True"
"0","0","1","1","1","0","1","14","Change cell lines","1002","120","45","30","3","1","False","3652","True"
"0","0","1","1","1","0","1","15","Italicize text","35","125","28","20","0","1","False","4014","True"
"0","0","1","1","1","0","1","16","Change left margin","255","125","43","20","1","3","False","3308","True"
"0","0","1","1","1","0","1","17","Change size","67","92","55","58","1","1","True","1747","True"
"0","0","1","1","1","0","1","18","Center text","351","125","28","20","0","3","False","3026","True"
"0","0","1","1","1","0","1","19","Insert text box","1040","95","50","55","0","5","True","2276","True"
"0","0","1","1","1","0","1","20","Change cell lines","1002","120","45","30","3","1","False","4237","False"
"0","0","1","1","1","0","1","21","Center text","351","125","28","20","0","3","False","5683","False"
"0","0","1","1","1","0","1","22","Change size","67","92","55","58","1","1","False","2594","True"
